id	title	original_title	overview	release_date	original_language	genre_ids	adult	poster_path	backdrop_path	popularity	vote_count	vote_average	video
9531	Superman III	Superman III	Aiming to defeat the Man of Steel, wealthy executive Ross Webster hires bumbling but brilliant Gus Gorman to develop synthetic kryptonite, which yields some unexpected psychological effects in the third installment of the 1980s Superman franchise. Between rekindling romance with his high school sweetheart and saving himself, Superman must contend with a powerful supercomputer.	1983-06-17	en	35, 878, 28, 12	FALSE	/c4oR6qgZW2s5foGkQi2Dd86KuAS.jpg	/qvBt5JJKX3rnmAU3CIZOGrOaq8m.jpg	18.614	1237	5.5	FALSE
447665	Kickboxer: Retaliation	Kickboxer: Retaliation	"One year after the events of ""Kickboxer: Vengeance"", Kurt Sloan has vowed never to return to Thailand. However, while gearing up for a MMA title shot, he finds himself sedated and forced back into Thailand, this time in prison. He is there because the ones responsible want him to face a 6'8"" 400 lbs. beast named Mongkut and in return for the fight, Kurt will get two million dollars and his freedom back. Kurt at first refuses, in which a bounty is placed on his head as a way to force him to face Mongkut. Kurt soon learns he will have no other choice and will undergo his most rigorous training yet under some unexpected mentors in order to face Mongkut in hopes to regain his freedom."	2018-01-26	en	28, 18	FALSE	/oMWP4cAoy8WBauuKZAVTIfuY3Fw.jpg	/nTH63dIC9D9lWhQlvCu4zSoESKj.jpg	36.937	202	5.5	FALSE
253414	Rock the Kasbah	Rock the Kasbah	A washed-up music producer finds one last shot at redemption with a golden-voiced young girl in Afghanistan. However, when jealousy gets the better of a disgruntled ex-boyfriend, he decides to oppose the young star with talent of his own.	2015-10-22	en	35, 10402, 10752	FALSE	/jGNOsJjpsJ4yWe3InuiXgYk8VuW.jpg	/oPGDyaxNoQKhFFcap5Vr3zyS8Wd.jpg	7.224	240	5.5	FALSE
50217	From Prada to Nada	From Prada to Nada	"A whimsical fish-out-of-water story of two spoiled sisters: Nora (Camilla Belle), a law student, and Mary (Alexa Vega), an undergrad party girl, living with their father in a luxurious mansion in Beverly Hills. Mary has become so ""90210"" she refuses to admit she is of Mexican decent. When dad suddenly passes away, their posh lives are turned upside down. They discover they have been left penniless and are forced to move into their estranged aunt Aurelia's (Adriana Barraza) modest but lively home in the Latino-centric Boyle Heights neighborhood of East LA."	2011-01-28	en	35, 18, 10749	FALSE	/nWV6RncsN8Q86JplEl8AFlV5h6A.jpg	/y2HQJV5pV15OHDmmfdSMB1diQhl.jpg	7.436	269	5.5	FALSE
47327	Drive Angry	Drive Angry	Milton is a hardened felon who has broken out of Hell, intent on finding the vicious cult who brutally murdered his daughter and kidnapped her baby. He joins forces with a sexy, tough-as-nails waitress, who's also seeking redemption of her own. Caught in a deadly race against time, Milton has three days to avoid capture, avenge his daughter's death, and save her baby before she's mercilessly sacrificed by the cult.	2011-02-24	en	14, 53, 28, 80	FALSE	/88jM4h9Jd9NRjgq72kmJZ2jXyzN.jpg	/ssFAxDVtojAzZPUEiqIatLWVJlq.jpg	25.302	1395	5.5	FALSE
12499	Fathers' Day	Fathers' Day	Smart aleck lawyer, Jack Lawrence is one day visited by an ex-girlfriend who tells him her child is his. Enter Dale Putley. A depressed goofball who is also a writer, Dale meets with the same ex-girlfriend who also tells him her child is his. One day Jack and Dale meet and discover they've been told the same story—and there is now a question of who the real father is. They learn their son is following a rock band around Sacramento, so Jack and Dale must use teamwork to find him—and then find out which one of them is the real father.	1997-05-09	en	35, 10751	FALSE	/834wRxQRbbctFupf8AES7CCeTSM.jpg	/b5einLm332ooavinX10JkRcnteb.jpg	9.444	208	5.5	FALSE
339530	Tremors 5: Bloodlines	Tremors 5: Bloodlines	The giant, man-eating Graboids are back and even deadlier than before, terrorizing the inhabitants of a South African wildlife reserve as they attack from below-and above.	2015-10-06	en	28, 12, 35, 27, 878	FALSE	/dlSOgB0UcsU6pr3ttGrYsytDJfC.jpg	/2YtOXTZMI7WpKDmMyEbjzFuQboC.jpg	27.774	286	5.5	FALSE
76617	Texas Chainsaw 3D	Texas Chainsaw 3D	A young woman learns that she has inherited a Texas estate from her deceased grandmother. After embarking on a road trip with friends to uncover her roots, she finds she is the sole owner of a lavish, isolated Victorian mansion. But her newfound wealth comes at a price as she stumbles upon a horror that awaits her in the mansion’s dank cellars.	2013-01-03	en	27, 53	FALSE	/dwIQ7WDCSiIcNdbferTcU7uI0KV.jpg	/yREtEP19MO8L0x13vLvIH75H50.jpg	45.926	1139	5.5	FALSE
68737	Seventh Son	Seventh Son	John Gregory, who is a seventh son of a seventh son and also the local spook, has protected the country from witches, boggarts, ghouls and all manner of things that go bump in the night. However John is not young anymore, and has been seeking an apprentice to carry on his trade. Most have failed to survive. The last hope is a young farmer's son named Thomas Ward. Will he survive the training to become the spook that so many others couldn't?	2014-12-12	en	12, 14	FALSE	/7Q8DfXSjcFSSQDOxz1Sk865wNqI.jpg	/i2dj1xCRJyVRiKj19pOKzvzZoEN.jpg	32.885	2054	5.5	FALSE
8275	American Pie Presents: The Naked Mile	American Pie Presents: The Naked Mile	When Erik Stifler realizes that he's the only Stifler family member who might graduate high school a virgin, he decides to live up to his legacy. After some well-meaning advice from Jim's dad, Erik's ready to take his chances at the annual and infamous Naked Mile race, where his devoted friends and some uninhibited sorority girls will create the most outrageous weekend ever.	2006-12-07	en	35	FALSE	/sreeL5kKj47oofEGVtDKTAcUDY6.jpg	/kJsMXkyaHQU2VxiFThk8xg5sCnE.jpg	41.972	1560	5.5	FALSE
411626	Gangsterdam	Gangsterdam	Ruben, Durex and Nora are three students in their last year of college. Ruben has already failed his exams once due to his lack of self-confidence. He's been as useless with Nora, to whom he dares not confess his feelings. And his childhood friend Durex, the most embarrassing guy in the world, is no help at all. When Ruben discovers that Nora is a dealer and that she's going to Amsterdam to bring back a new kind of drug, Ruben bucks up the courage to accompany her. This trip to Amsterdam is an ideal situation in which to at last seduce Nora. But his bad luck: Durex comes along for the ride. While the trio discover Europe's craziest capital, their lives really get complicated when they realize that the drug they've just picked up belongs to one of Amsterdam's most dangerous gangsters. Very quickly, Ruben, Durex and Nora will understand that to get their old lives back, they must stop being nerds in order to become true heroes.	2017-03-29	fr	28, 35	FALSE	/ew4ThBsYb5xHIDIVXKRKgH10uln.jpg	/sVbTpXfO0UxLoUxiyOd1AsntKay.jpg	9.879	241	5.5	FALSE
222936	Aloha	Aloha	A celebrated military contractor returns to the site of his greatest career triumphs and re-connects with a long-ago love while unexpectedly falling for the hard-charging Air Force watchdog assigned to him.	2015-05-29	en	18, 35, 10749	FALSE	/58Y4CjcRX8AtMNtI0AXu9H7iebP.jpg	/1Z9wc3ZJpYTmUAEYi5PXhxup6kp.jpg	10.495	1668	5.5	FALSE
16300	Down to Earth	Down to Earth	Struggling comic Lance Barton knows what it's like to die on stage. But when his life takes an unexpected turn - straight to heaven - Lance is sure there's been a mistake. Miraculously, he's right! An angel tells Lance he was taken prematurely but assures him he can be returned to Earth - in the aged body of a ruthless white billionaire. In this improbable reincarnation, Lance begins a hilarious quest to realize his showbiz dream...and, along the way, discovers the person he never imagined he could be. Chris Rock delivers a first-rate performance in this romantic comedy remake of HEAVEN CAN WAIT.	2001-02-16	en	14, 35, 878, 10749	FALSE	/w2XM4YCfBOOWEL4a0abQji7QxwI.jpg	/eJj2xrbvUsx8NL9wUOtCEyYEynI.jpg	9.126	299	5.5	FALSE
9954	The Covenant	The Covenant	Four young men who belong to a supernatural legacy are forced to battle a fifth power long thought to have died out. Another great force they must contend with is the jealousy and suspicion that threatens to tear them apart.	2006-09-08	en	14, 27	FALSE	/4jwVlbGt3BeLr8HCbCTVa72IcWe.jpg	/5xt0OiDP42CVoFDj8Fmh3CQlo2X.jpg	16.131	770	5.5	FALSE
22949	Old Dogs	Old Dogs	Charlie and Dan have been best friends and business partners for thirty years; their Manhattan public relations firm is on the verge of a huge business deal with a Japanese company. With two weeks to sew up the contract, Dan gets a surprise: a woman he married on a drunken impulse nearly nine years before (annulled the next day) shows up to tell him he's the father of her twins, now seven, and she'll be in jail for 14 days for a political protest. Dan volunteers to keep the tykes, although he's up tight and clueless. With Charlie's help is there any way they can be dad and uncle, meet the kids' expectations, and still land the account?	2009-11-24	en	35, 10751	FALSE	/kBGqhumfOuDCpIErICWPHcXNvah.jpg	/of1EpT8iYFfiF1b0Bo3PPHjyAzi.jpg	16.283	543	5.5	FALSE
459928	12 Feet Deep	12 Feet Deep	Two sisters are trapped under the fiberglass cover of an Olympic sized public pool and must brave the cold and each other to survive the harrowing night.	2017-06-20	en	53, 27	FALSE	/3B4MLYYr5WTjQiJMbA8fCFF8M4O.jpg	/AhwEkJY1RRna8M0dcSAhR9aCeF4.jpg	13.746	322	5.5	FALSE
364116	The Other Side of the Door	The Other Side of the Door	Grieving over the loss of her son, a mother struggles with her feelings for her daughter and her husband. She seeks out a ritual that allows her say goodbye to her dead child, opening the veil between the world of the dead and the living. Her daughter becomes the focus of terror. She must now protect against the evil that was once her beloved son.	2016-02-25	en	53, 27	FALSE	/8garR5nfwxf2jO8VYY4ydBu3IDs.jpg	/k6OumxPkrJ4KuirkOU0Gw1KhzdM.jpg	10.973	656	5.5	FALSE
9356	Look Who's Talking Too	Look Who's Talking Too	Mollie and James are together and raising a family, which now consists of an older Mikey and his baby sister, Julie. Tension between the siblings arises, and as well with Mollie and James when Mollie's brother Stuart moves in. Mikey is also learning how to use the toilet for the first time.	1990-12-14	en	10749, 35	FALSE	/m409mVHmvDOZJltNzHJYigUthsW.jpg	/lga9OgrvtYdaw23A3yhuKqXJ43G.jpg	12.429	1049	5.5	FALSE
530081	The Man Who Killed Hitler and Then the Bigfoot	The Man Who Killed Hitler and Then the Bigfoot	Decades after serving in WWII and assassinating Adolf Hitler, a legendary American war veteran must now hunt down the fabled Bigfoot.	2019-02-08	en	18, 12, 14	FALSE	/2SjYLE1kOiw7A1NioP24ER0aXov.jpg	/6Uh1OQOJEvjCs3XOLJoGAnKEUhr.jpg	11.184	288	5.5	FALSE
348537	Spanish Affair 2	Ocho apellidos catalanes	Amaia after breaking up with Rafa, falls in love with a Catalonian. Koldo, her father, goes to Sevilla to persuade Rafa to go to Catalonia and take Amaia's heart back.	2015-11-20	es	35, 10749	FALSE	/2qij5OgMFg2A9eRasFAHZSTWMCl.jpg	/rvMBDR182O8S3CqXymi7GwX1ekF.jpg	8.146	332	5.5	FALSE
9271	Virtuosity	Virtuosity	The Law Enforcement Technology Advancement Centre (LETAC) has developed SID version 6.7: a Sadistic, Intelligent, and Dangerous virtual reality entity which is synthesized from the personalities of more than 150 serial killers, and only one man can stop him.	1995-08-04	en	28, 80, 878, 53	FALSE	/5emgnXYrXjqyiup2JsvtuENseiV.jpg	/wH3rho5l3w0hV8XWQzl14DWduRU.jpg	6.926	379	5.5	FALSE
531949	Father of the Year	Father of the Year	Two college grads return to their hometown, where a hypothetical question -- whose dad would win in a fight? -- leads to mass mayhem.	2018-07-20	en	35	FALSE	/mmBdCkZxHwQn5zM17cZmd3giJCY.jpg	/ohqTNoA6pYzTXookp8UXNWQlAgY.jpg	10.678	373	5.5	FALSE
54309	The Night Before the Exams Today	Notte prima degli esami - Oggi	Reunites the same cast, reprising their characters from the 2006 original film, but transplants them from the 1980s to the Italy of 2006. This leap allows the filmmaker to compare and contrast youth culture across generations, from the era of the call box to the era of cell phones, text messages and onli	2007-02-14	it	35	FALSE	/uxIHTUTflZjFK9EfwKQguBoxu8H.jpg	/8BTufM1NnGuZS7sCHVKcDdvBrjO.jpg	7.07	600	5.5	FALSE
9592	Open Water 2: Adrift	Open Water 2: Adrift	A weekend cruise on a luxurious party yacht goes horribly wrong for a group of old high-school friends. They forget to let the ladder down before they jump into the ocean for a swim. The boat proves impossible to climb. They are stuck in the water many miles from shore, with baby Sara left alone on board. Sara's mother Amy must contend with her aqua-phobia as well as the group's increasing desperation, as the friends begin to turn on each other. Soon the exhaustion of keeping afloat and the struggle to get back on board begin to take a terrible toll. The happy reunion turns into a fight for survival...	2006-07-10	en	18, 27, 53	FALSE	/6bbQxUlPTBGYSWHMshG6K2MxtSl.jpg	/ApgpEdgtU9Y55mehnR9TV9wPyHd.jpg	18.131	519	5.5	FALSE
8274	American Pie Presents: Band Camp	American Pie Presents: Band Camp	Everyone has 'moved on', except for Sherman and Jim Levenstein's still understanding father. Little Matt Stiffler wants to join his older brother Steve's business and, after everything Matt has heard from Jim's band-geek wife, he plans to go back to band camp and make a video of his own.	2005-10-30	en	35	FALSE	/NfxIDnzDCL8vSPjQAtetIzOAxE.jpg	/efzyOI3chXCPBgn6XA0IXXD7Fel.jpg	31.857	1630	5.5	FALSE
867	Sliver	Sliver	A woman moves into an apartment in Manhattan and learns that the previous tenant's life ended mysteriously after they fell from the balcony.	1993-05-21	en	18, 53	FALSE	/2B3kSc4hKYWHsC8NgZhTLNIGmOR.jpg	/fwreQBx5CD55c1DpH117cS8915P.jpg	15.616	455	5.5	FALSE
262338	Good People	Good People	Tom and Anna Wright, a young American couple, fall into severe debt while renovating Anna's family home in London. As the couple faces the loss of their dream to have a house and start a family, they discover that the tenant in the apartment below them is dead, and he's left behind a stash of cash—$400,000 worth. Though initially hesitant, Tom and Anna decide that the plan is simple: all they have to do is quietly take the money and use only what's necessary to get them out of debt. But when they start spending the money and can't seem to stop, they find themselves the target of a deadly adversary—the thief who stole it—and that's when very bad things start happening to good people.	2014-08-12	en	53, 80, 28	FALSE	/zNhzWvhOJ18Twl5oKanVWT7bcSk.jpg	/xRWiWV5tiwjgqPipdRTuXt1VNky.jpg	12.208	363	5.5	FALSE
63207	Intruders	Intruders	Though no one can see him, Hollow Face lurks in the corners, desperately desiring love but only knowing how to spread fear and hate. He creeps into the life of John Farrow after Farrow’s beloved 13-year-old daughter Mia is assaulted in their home. The line between the real and the imaginary blurs as fissures start to open within the family unit. It seems that no security measure can keep Hollow Face out.	2011-09-12	en	53, 27, 14	FALSE	/erGjRCwzKOGHxJ32fR5ObGYtBBK.jpg	/b55czp2t89ZcFup7HfV8Jp46enb.jpg	19.286	379	5.5	FALSE
340677	I.T.	I.T.	Mike Regan is a successful, self-made man who has it all: a gorgeous wife, a beautiful teenage daughter and a sleek, state-of-the-art “smart home”. But he soon finds himself in a deadly, high-stakes game of cat-and-mouse when his I.T. consultant, Ed, starts using his skills to stalk Mike’s daughter and endanger his family, his business, and his life. In a world where there is no privacy, and personal secrets can go viral by the click of a mouse, Mike needs to rely on his old connections to defeat a new kind of nemesis.	2016-09-09	en	80, 18, 53	FALSE	/osYrWWki3hteRPp7izJLRzREcS3.jpg	/7ANVSRoyytu28zGOSXafMk0WbZM.jpg	15.079	484	5.5	FALSE
9471	Charlie's Angels: Full Throttle	Charlie's Angels: Full Throttle	The Angels are charged with finding a pair of missing rings that are encoded with the personal information of members of the Witness Protection Program. As informants are killed, the ladies target a rogue agent who might be responsible.	2003-06-27	en	28, 12, 35	FALSE	/n4cdJ0Wqxb7C0HmZbcaC4eYnkIf.jpg	/nV9MHxGT8dHCYBKsp3v01ap4pVw.jpg	25.909	2382	5.5	FALSE
413471	The Late Bloomer	The Late Bloomer	A sex therapist goes through puberty after the successful removal of a benign tumor resting against his pituitary gland. He experiences all the changes and effects of puberty over a three-week period.	2016-10-07	en	35, 18, 10749	FALSE	/al9PDW3lxsDGNnphpVWdO9GvSGU.jpg	/56ZiCQeSSd3L5qBuixC3hLD4aeQ.jpg	9.067	283	5.4	FALSE
399173	The Assignment	The Assignment	Ace assassin Frank Kitchen is double crossed by gangsters and falls into the hands of rogue surgeon known as The Doctor who turns him into a woman. The hitman, now a hitwoman, sets out for revenge, aided by a nurse named Johnnie who also has secrets.	2016-04-27	en	28, 80, 53	FALSE	/3wx83iGCATiIAyrZHI6AeeNfiAT.jpg	/j4eGK1WH9YZWoDNDM9mAsF3mhLx.jpg	20.718	363	5.4	FALSE
17413	Incognito	Incognito		2009-04-28	fr	35	FALSE	/ayWqurlkZilhHaMsVJ8ACvDbqKa.jpg	/dZftnGapfnv4Cg1tPE9IB4CuyXi.jpg	6.703	201	5.4	FALSE
